,city_id,city,country,city_lat,city_lng,temp,humidity,cloudiness,wind_speed
585,1505991,Igarka,RU,67.47,86.58,44.31,58,27,6.58
586,964420,Port Elizabeth,ZA,-33.92,25.57,55.4,93,16,9.17
587,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
588,2022143,Khuzhir,RU,53.19,107.34,51.58,67,1,4.74
589,3443061,Chui,UY,-33.7,-53.46,58.35,66,93,10.25
590,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
591,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
592,3934707,Mollendo,PE,-17.02,-72.01,66.33,68,63,8.08
593,654363,Kankaanpää,FI,61.8,22.42,76.86,35,0,12.75
594,3831208,Qaanaaq,GL,77.48,-69.36,35.62,84,72,5.91
595,2077963,Albany,AU,-35.02,117.89,57.2,71,90,8.05
596,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
597,1715588,Dapdap,PH,12.06,125.49,79.9,78,100,3.83
598,3372760,Praia da Vitória,PT,38.73,-27.07,64.4,93,90,11.79
599,6185377,Yellowknife,CA,62.46,-114.35,56.7,62,75,25.28
600,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
601,3370903,Jamestown,SH,-15.94,-5.72,66.18,83,32,18.37
602,3833883,Trelew,AR,-43.25,-65.31,54.82,40,100,18.7
603,546105,Nikolskoye,RU,59.7,30.79,76.59,50,28,6.71
604,1507390,Dikson,RU,73.51,80.55,33.91,91,98,17.16
605,6185377,Yellowknife,CA,62.46,-114.35,56.7,62,75,25.28
606,3369157,Cape Town,ZA,-33.93,18.42,59.0,72,20,6.93
607,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
608,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
609,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
610,3402648,Carutapera,BR,-1.2,-46.02,82.9,81,95,6.93
611,3430863,Mar del Plata,AR,-38.0,-57.56,54.5,58,55,8.05
612,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
613,2027042,Batagay-Alyta,RU,67.8,130.41,53.28,57,100,3.06
614,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
615,5367788,Lompoc,US,34.64,-120.46,62.69,77,0,5.82
616,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
617,3366880,Hermanus,ZA,-34.42,19.23,55.99,85,60,13.27
618,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
619,3370903,Jamestown,SH,-15.94,-5.72,66.18,83,32,18.37
620,3366880,Hermanus,ZA,-34.42,19.23,55.99,85,60,13.27
621,5367788,Lompoc,US,34.64,-120.46,62.69,77,0,5.82
622,2017155,Saskylakh,RU,71.92,114.08,53.28,74,70,10.54
623,2127202,Anadyr,RU,64.75,177.48,35.26,96,56,8.34
624,5848280,Kapaa,US,22.08,-159.32,72.86,83,20,13.87
625,2163355,Hobart,AU,-42.88,147.33,55.72,54,90,6.93
626,6122707,Rivers,CA,50.03,-100.24,73.4,60,75,21.92
627,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
628,2155415,New Norfolk,AU,-42.78,147.06,53.19,80,99,3.0
629,2411397,Georgetown,SH,-7.93,-14.42,78.49,73,27,15.57
630,4020109,Atuona,PF,-9.8,-139.03,79.79,76,43,13.15
631,1636022,Martapura,ID,-3.42,114.85,75.16,95,1,2.35
632,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
633,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
634,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
635,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
636,2411397,Georgetown,SH,-7.93,-14.42,78.49,73,27,15.57
637,3663529,Manacapuru,BR,-3.3,-60.62,89.6,66,40,3.36
638,777019,Vardø,NO,70.37,31.11,48.2,57,40,29.97
639,241131,Victoria,SC,-4.62,55.45,82.4,83,40,8.05
640,2093967,Kimbe,PG,-5.55,150.14,75.81,88,14,3.44
641,964432,Port Alfred,ZA,-33.59,26.89,57.99,92,65,1.99
642,3424607,Tasiilaq,GL,65.61,-37.64,44.6,70,75,5.82
643,3651949,San Cristobal,EC,-0.9,-89.62,77.0,69,20,13.87
644,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
645,3361934,Saldanha,ZA,-33.01,17.94,60.8,67,0,3.36
646,187968,Malindi,KE,-3.22,40.12,80.6,83,40,13.87
647,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
648,2110227,Butaritari,KI,3.07,172.79,83.12,73,21,7.7
649,3652764,Puerto Ayora,EC,-0.74,-90.35,75.76,73,40,14.99
650,553169,Kandry,RU,54.57,54.12,57.29,84,68,4.92
651,3452712,Porto Murtinho,BR,-21.7,-57.88,88.59,38,0,8.72
652,3393536,Olinda,BR,-8.01,-34.86,80.6,83,75,17.22
653,1644605,Galesong,ID,-5.32,119.37,78.8,100,20,2.24
654,964420,Port Elizabeth,ZA,-33.92,25.57,55.4,93,16,9.17
655,6170031,Tuktoyaktuk,CA,69.45,-133.04,59.0,51,75,9.17
656,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
657,3896218,Castro,CL,-42.47,-73.77,46.58,100,100,6.93
658,5848280,Kapaa,US,22.08,-159.32,72.86,83,20,13.87
659,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
660,1529376,Korla,CN,41.76,86.15,73.99,43,0,1.99
661,2156643,Mount Gambier,AU,-37.83,140.77,51.8,100,75,10.29
662,5855927,Hilo,US,19.73,-155.09,69.06,83,75,5.82
663,3893629,Coquimbo,CL,-29.95,-71.34,57.2,76,90,5.82
664,2208248,Kaitangata,NZ,-46.28,169.85,45.0,77,0,3.0
665,6620339,Karratha,AU,-20.74,116.85,71.87,37,0,14.29
666,2155562,Nelson Bay,AU,-32.72,152.15,50.0,87,0,10.29
667,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
668,2630299,Hofn,IS,64.25,-15.21,50.0,93,90,14.99
669,3393008,Parintins,BR,-2.63,-56.74,91.11,47,11,3.71
670,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
671,1028918,Pemba,MZ,-12.97,40.52,78.4,57,20,16.11
672,2629833,Husavik,IS,66.04,-17.34,55.4,71,75,27.51
673,2070998,Geraldton,AU,-28.77,114.6,51.8,81,0,3.36
674,2155415,New Norfolk,AU,-42.78,147.06,53.19,80,99,3.0
675,2013392,Vilyuysk,RU,63.76,121.62,59.56,49,58,10.09
676,2194098,Ahipara,NZ,-35.17,173.17,55.87,86,100,9.17
677,1492110,Shitkino,RU,56.37,98.35,52.02,90,71,2.95
678,2126123,Chokurdakh,RU,70.63,147.92,65.55,53,16,3.69
679,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
680,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
681,3389609,Santa Inês,BR,-3.67,-45.38,86.61,67,72,6.69
682,6165406,Thompson,CA,55.74,-97.86,71.6,53,40,4.7
683,2163355,Hobart,AU,-42.88,147.33,55.72,54,90,6.93
684,3629710,Puerto Ayacucho,VE,5.66,-67.62,80.6,69,75,3.36
685,2112802,Hasaki,JP,35.73,140.83,71.56,88,75,9.17
686,4035715,Avarua,CK,-21.21,-159.78,69.8,68,75,11.41
687,1486321,Yar-Sale,RU,66.83,70.83,57.96,51,91,14.88
688,5870133,Nome,US,64.5,-165.41,55.24,71,90,6.93
689,3520994,Puerto Escondido,MX,15.85,-97.07,86.0,74,5,6.93
690,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
691,1512101,Agirish,RU,61.92,63.02,64.42,53,100,6.31
692,2620425,Aulum,DK,56.26,8.79,75.43,47,10,5.82
693,5282297,Bethel,US,41.37,-73.41,70.77,45,40,5.82
694,964420,Port Elizabeth,ZA,-33.92,25.57,55.4,93,16,9.17
695,3553478,Santa Fe,CU,23.13,-82.26,87.39,62,75,3.36
696,1507390,Dikson,RU,73.51,80.55,33.91,91,98,17.16
697,2411397,Georgetown,SH,-7.93,-14.42,78.49,73,27,15.57
698,3372707,Ribeira Grande,PT,38.52,-28.7,68.0,68,40,16.11
699,3984997,San Quintín,MX,30.48,-115.95,66.63,66,89,6.13
700,3152548,Hjelset,NO,62.78,7.48,75.2,50,20,10.29
701,6167817,Torbay,CA,47.67,-52.73,46.89,100,90,4.7
702,4032243,Vaini,TO,-21.2,-175.2,69.8,68,20,12.75
703,4032243,Vaini,TO,-21.2,-175.2,69.8,68,20,12.75
704,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
705,162158,Baharly,TM,38.44,57.43,99.03,9,0,7.43
706,2178753,Kirakira,SB,-10.45,161.92,79.27,82,20,12.46
707,1317402,Kyaikkami,MM,16.08,97.57,78.84,90,100,13.0
708,1259385,Port Blair,IN,11.67,92.75,82.89,82,100,15.86
709,2219235,Ubari,LY,26.59,12.78,95.07,12,0,19.1
710,2126199,Cherskiy,RU,68.75,161.3,65.17,49,100,3.78
711,6167817,Torbay,CA,47.67,-52.73,46.89,100,90,4.7
712,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
713,935215,Saint-Philippe,RE,-21.36,55.77,66.43,78,48,12.75
714,2163355,Hobart,AU,-42.88,147.33,55.72,54,90,6.93
715,3419842,Sisimiut,GL,66.94,-53.67,38.19,77,100,7.4
716,3460940,Itacaré,BR,-14.28,-39.0,77.0,94,40,17.22
717,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
718,5122534,Jamestown,US,42.1,-79.24,65.52,55,90,5.53
719,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
720,2077963,Albany,AU,-35.02,117.89,57.2,71,90,8.05
721,7626370,Bud,NO,62.91,6.91,75.2,50,20,10.29
722,5983607,Inuvik,CA,68.35,-133.72,60.8,55,75,9.17
723,3372707,Ribeira Grande,PT,38.52,-28.7,68.0,68,40,16.11
724,2063036,Port Lincoln,AU,-34.73,135.87,59.11,82,100,13.71
725,2155415,New Norfolk,AU,-42.78,147.06,53.19,80,99,3.0
726,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
727,503965,Pushkinskiye Gory,RU,57.02,28.91,70.27,83,86,5.32
728,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
729,3669087,Pueblo Bello,CO,8.2,-76.53,78.8,88,75,1.1
730,4034551,Faanui,PF,-16.48,-151.75,80.42,79,89,15.1
731,5847411,Kahului,US,20.89,-156.47,73.94,69,20,12.75
732,935215,Saint-Philippe,RE,-21.36,55.77,66.43,78,48,12.75
733,2137773,Vao,NC,-22.67,167.48,72.01,72,0,20.92
734,2074865,Carnarvon,AU,-24.87,113.63,67.21,26,0,17.31
735,3932145,Pisco,PE,-13.7,-76.22,66.11,72,75,8.05
736,935215,Saint-Philippe,RE,-21.36,55.77,66.43,78,48,12.75
737,2015306,Tiksi,RU,71.69,128.87,52.07,60,100,11.39
738,2136825,Isangel,VU,-19.55,169.27,73.13,78,8,17.81
739,933288,Mopipi,BW,-21.18,24.88,60.78,44,0,3.27
740,3896218,Castro,CL,-42.47,-73.77,46.58,100,100,6.93
741,3369157,Cape Town,ZA,-33.93,18.42,59.0,72,20,6.93
742,1803560,Lingao,CN,19.91,109.69,79.81,81,95,6.8
743,3470451,Barretos,BR,-20.56,-48.57,79.23,47,0,8.93
744,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
745,5779548,Payson,US,40.04,-111.73,70.18,52,75,8.05
746,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
747,1507390,Dikson,RU,73.51,80.55,33.91,91,98,17.16
748,5354943,Half Moon Bay,US,37.46,-122.43,64.81,87,90,10.29
749,3366880,Hermanus,ZA,-34.42,19.23,55.99,85,60,13.27
750,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
751,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
752,3831208,Qaanaaq,GL,77.48,-69.36,35.62,84,72,5.91
753,5847411,Kahului,US,20.89,-156.47,73.94,69,20,12.75
754,978895,Margate,ZA,-30.86,30.37,59.85,66,0,7.94
755,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
756,5972291,Havre-St-Pierre,CA,50.23,-63.6,59.0,41,1,18.34
757,1006984,East London,ZA,-33.02,27.91,62.13,74,62,8.84
758,3896218,Castro,CL,-42.47,-73.77,46.58,100,100,6.93
759,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
760,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
761,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
762,1626542,Sorong,ID,-0.88,131.25,80.71,79,29,4.07
763,3894426,Coyhaique,CL,-45.58,-72.07,32.0,78,75,2.98
764,14177,Maku,IR,39.29,44.45,61.52,70,90,0.45
765,3693584,Pimentel,PE,-6.84,-79.93,71.6,64,14,17.22
766,2077963,Albany,AU,-35.02,117.89,57.2,71,90,8.05
767,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
768,1519938,Karatau,KZ,43.17,70.47,78.3,18,6,6.67
769,2077963,Albany,AU,-35.02,117.89,57.2,71,90,8.05
770,4500920,Brigantine,US,39.41,-74.36,66.85,60,1,17.22
771,1006984,East London,ZA,-33.02,27.91,62.13,74,62,8.84
772,3896218,Castro,CL,-42.47,-73.77,46.58,100,100,6.93
773,2144528,Warrnambool,AU,-38.38,142.48,54.0,92,100,18.59
774,4034188,Moerai,PF,-22.43,-151.33,71.46,73,100,19.57
775,4013679,Coahuayana Viejo,MX,18.73,-103.68,78.8,78,5,5.66
776,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
777,525426,Sobolevo,RU,54.43,31.9,68.09,91,89,5.99
778,3420768,Qasigiannguit,GL,68.82,-51.19,37.4,80,75,4.7
779,2527087,Tiznit Province,MA,29.58,-9.5,80.96,25,0,8.72
780,2123814,Leningradskiy,RU,69.38,178.42,42.58,86,0,2.06
781,462008,Zubtsov,RU,56.18,34.59,65.79,84,82,5.97
782,3831208,Qaanaaq,GL,77.48,-69.36,35.62,84,72,5.91
783,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
784,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
785,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
786,2729907,Longyearbyen,SJ,78.22,15.64,37.4,64,75,18.34
787,3353383,Rundu,NA,-17.93,19.77,63.21,36,0,5.86
788,3883457,Lebu,CL,-37.62,-73.65,54.03,76,100,27.02
789,934479,Grand Gaube,MU,-20.01,57.66,69.01,78,6,5.01
790,2023286,Kalga,RU,50.93,118.9,58.69,66,23,3.27
791,4032243,Vaini,TO,-21.2,-175.2,69.8,68,20,12.75
792,2156643,Mount Gambier,AU,-37.83,140.77,51.8,100,75,10.29
793,2318123,Yenagoa,NG,4.92,6.26,80.02,86,80,6.76
794,5887916,Athabasca,CA,54.72,-113.29,48.79,93,100,10.63
795,5866583,Saint Paul Harbor,US,57.79,-152.41,50.0,81,1,4.94
796,2110227,Butaritari,KI,3.07,172.79,83.12,73,21,7.7
797,4031574,Provideniya,RU,64.38,-173.3,55.18,55,77,3.65
798,3443061,Chui,UY,-33.7,-53.46,58.35,66,93,10.25
799,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
800,5380437,Pacific Grove,US,36.62,-121.92,64.47,68,1,5.82
801,3459495,Júlio de Castilhos,BR,-29.23,-53.68,51.8,87,75,11.41
802,2181625,Te Anau,NZ,-45.42,167.72,51.64,86,86,4.92
803,4176380,Venice,US,27.1,-82.45,86.81,58,20,9.17
804,6170031,Tuktoyaktuk,CA,69.45,-133.04,59.0,51,75,9.17
805,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
806,3084300,Sucha Beskidzka,PL,49.74,19.59,66.47,49,40,8.05
807,3424607,Tasiilaq,GL,65.61,-37.64,44.6,70,75,5.82
808,3466165,Cidreira,BR,-30.18,-50.21,61.29,77,22,15.43
809,3622716,Nicoya,CR,10.15,-85.45,84.2,74,75,3.36
810,2146219,Hervey Bay,AU,-25.3,152.85,63.0,93,8,5.99
811,563990,Dvinskoy,RU,62.15,45.12,68.45,59,41,5.14
812,5484874,Portales,US,34.19,-103.33,80.76,33,40,14.99
813,3500957,La Romana,DO,18.43,-68.97,87.8,66,40,13.87
814,4030556,Rikitea,PF,-23.12,-134.97,75.6,82,61,14.18
815,6185377,Yellowknife,CA,62.46,-114.35,56.7,62,75,25.28
816,101312,Turaif,SA,31.67,38.66,91.4,18,0,13.87
817,2155562,Nelson Bay,AU,-32.72,152.15,50.0,87,0,10.29
818,3883457,Lebu,CL,-37.62,-73.65,54.03,76,100,27.02
819,2123814,Leningradskiy,RU,69.38,178.42,42.58,86,0,2.06
820,2035002,Shangzhi,CN,45.22,127.97,51.75,94,4,0.67
821,3379316,Lethem,GY,3.38,-59.8,85.77,68,59,2.55
822,964420,Port Elizabeth,ZA,-33.92,25.57,55.4,93,16,9.17
823,5282297,Bethel,US,41.37,-73.41,70.77,45,40,5.82
824,1817240,Baiyin,CN,36.56,104.21,55.4,93,40,2.24
825,5969025,Haines Junction,CA,60.75,-137.51,57.31,57,37,1.28
826,935215,Saint-Philippe,RE,-21.36,55.77,66.43,78,48,12.75
827,3448903,São João da Barra,BR,-21.64,-41.05,75.2,73,90,13.87
828,3598787,Champerico,GT,14.3,-91.92,87.8,58,2,6.93
829,3423146,Ilulissat,GL,69.22,-51.1,37.4,86,75,4.7
830,1507390,Dikson,RU,73.51,80.55,33.91,91,98,17.16
831,3445026,Vila Velha,BR,-20.33,-40.29,77.86,74,75,8.05
832,359796,Suez,EG,29.97,32.53,79.16,39,0,15.48
833,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
834,2017155,Saskylakh,RU,71.92,114.08,53.28,74,70,10.54
835,6167817,Torbay,CA,47.67,-52.73,46.89,100,90,4.7
836,2303611,Esim,GH,4.87,-2.24,80.29,78,62,7.61
837,1649150,Bengkulu,ID,-3.8,102.27,78.35,81,65,4.29
838,2138555,Poum,NC,-20.23,164.02,73.81,77,0,15.46
839,3366880,Hermanus,ZA,-34.42,19.23,55.99,85,60,13.27
840,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
841,3430863,Mar del Plata,AR,-38.0,-57.56,54.5,58,55,8.05
842,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
843,5855927,Hilo,US,19.73,-155.09,69.06,83,75,5.82
844,2122104,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,39.2,100,90,4.47
845,2075265,Busselton,AU,-33.65,115.33,55.6,77,100,5.55
846,3430863,Mar del Plata,AR,-38.0,-57.56,54.5,58,55,8.05
847,2206939,Bluff,NZ,-46.6,168.33,49.55,89,23,9.42
848,2071860,Esperance,AU,-33.87,121.9,48.2,93,90,8.05
849,3471451,Arraial do Cabo,BR,-22.97,-42.03,75.2,69,40,9.17
850,1006984,East London,ZA,-33.02,27.91,62.13,74,62,8.84
851,546105,Nikolskoye,RU,59.7,30.79,76.59,50,28,6.71
852,6170031,Tuktoyaktuk,CA,69.45,-133.04,59.0,51,75,9.17
853,2126123,Chokurdakh,RU,70.63,147.92,65.55,53,16,3.69
854,2074865,Carnarvon,AU,-24.87,113.63,67.21,26,0,17.31
855,749778,Çanakkale Province,TR,40.08,26.83,75.2,69,75,12.75
856,1106677,Bambous Virieux,MU,-20.34,57.76,70.36,68,75,13.87
857,610298,Beyneu,KZ,45.32,55.2,85.64,19,2,20.69
858,5880054,Barrow,US,71.29,-156.79,37.4,71,1,10.29
859,5848280,Kapaa,US,22.08,-159.32,72.86,83,20,13.87
860,3874787,Punta Arenas,CL,-53.15,-70.92,39.09,86,40,4.7
861,2155415,New Norfolk,AU,-42.78,147.06,53.19,80,99,3.0
862,964432,Port Alfred,ZA,-33.59,26.89,57.99,92,65,1.99
863,2139521,Noumea,NC,-22.28,166.46,60.8,93,4,11.81
864,3833367,Ushuaia,AR,-54.8,-68.3,39.2,80,75,8.05
865,2155415,New Norfolk,AU,-42.78,147.06,53.19,80,99,3.0
866,6170031,Tuktoyaktuk,CA,69.45,-133.04,59.0,51,75,9.17
867,4031574,Provideniya,RU,64.38,-173.3,55.18,55,77,3.65
868,508034,Podporozh'ye,RU,60.91,34.17,71.83,63,7,2.62
869,5962582,Golden,CA,51.3,-116.97,55.4,58,75,14.99
870,6096551,Pangnirtung,CA,66.15,-65.71,41.0,80,40,17.22
871,2126199,Cherskiy,RU,68.75,161.3,65.17,49,100,3.78
872,3443061,Chui,UY,-33.7,-53.46,58.35,66,93,10.25
873,6167817,Torbay,CA,47.67,-52.73,46.89,100,90,4.7
874,2246451,Saint-Louis,SN,16.33,-15.0,98.6,32,1,2.24
875,4032243,Vaini,TO,-21.2,-175.2,69.8,68,20,12.75
876,1270375,Harda,IN,22.33,77.1,86.2,65,98,12.91
